"","Filename","Location","Habitat","Season","H","RelStr","RelStr_Norm"
"545","S4A01321_20180531_111546.wav","SokoM","NonCore","Wet","H1",0.0471142,0.582763032640726
"546","S4A01321_20180531_113027.wav","ShipL","NonCore","Wet","H1",0.039239691,0.485361978491517
"547","S4A01321_20180531_120716.wav","PkHi","Core","Wet","H1",0.052147597,0.645021920623643
"548","S4A01321_20180531_121912.wav","TsLk","Core","Wet","H1",0.054495098,0.674058533829155
"549","S4A01321_20160524_121905.wav","PkHi","Core","Wet","H2",0.028840082,0.358595448785156
"550","S4A01321_20160524_123713.wav","TaiO","Core","Wet","H2",0.023696171,0.294636439460706
"551","S4A01321_20160618_094033.wav","TsLk","Core","Wet","H2",0.020686075,0.257209128192784
"552","S4A01321_20160618_100915.wav","PkHi","Core","Wet","H2",0.01555464,0.193405244530565
"553","S4A01321_20160618_133621.wav","TaiO","Core","Wet","H2",0.02117424,0.263278935735502
"554","S4A01321_20160618_143113.wav","MaPkN","NonCore","Wet","H2",0.012281629,0.152708867577692
"555","S4A01321_20160619_095317.wav","MaPkN","NonCore","Wet","H2",0.021049299,0.261725428572565
"556","S4A01321_20160619_102956.wav","Bros","NonCore","Wet","H2",0.033920095,0.421759955098606
"557","S4A01321_20160619_111732.wav","TaiO","Core","Wet","H2",0.028146302,0.34996903952397
"558","S4A01321_20160619_114550.wav","TsLk","Core","Wet","H2",0.030877261,0.383925581957478
"559","S4A01321_20160619_125509.wav","FanL","Core","Wet","H2",0.024799972,0.308361019542153
"560","S4A01321_20160619_142254.wav","ChSh","NonCore","Wet","H2",0.064687833,0.804323736166014
"561","S4A01321_20160620_100837.wav","FanL","Core","Wet","H2",0.030388491,0.377848251889459
"562","S4A01321_20160620_115958.wav","SokoM","NonCore","Wet","H2",0.034948927,0.434552376173017
"563","S4A01321_20160620_123848.wav","PkHi","Core","Wet","H2",0.037519001,0.466508486403253
"564","S4A01321_20160620_140206.wav","MaPkN","NonCore","Wet","H2",0.016678958,0.207384931474146
"565","S4A01321_20160620_143133.wav","Bros","NonCore","Wet","H2",0.036258761,0.450838755354049
"566","S4A01321_20160622_091418.wav","TsLk","Core","Wet","H2",0.015238154,0.189470080989621
"567","S4A01321_20160622_104006.wav","ChSh","NonCore","Wet","H2",0.037660031,0.468262043003479
"568","S4A01321_20160622_132648.wav","MaPkS","NonCore","Wet","H2",0.009559623,0.118863646084706
"569","S4A01321_20160622_134830.wav","MaPkN","NonCore","Wet","H2",0.030679515,0.381466822803622
"570","S4A01321_20160622_142504.wav","TaiO","Core","Wet","H2",0.018337925,0.228012404582051
"571","S4A01321_20160623_091747.wav","PkHi","Core","Wet","H2",0.029611279,0.368184455304512
"572","S4A01321_20160623_093405.wav","FanL","Core","Wet","H2",0.040745691,0.506628911464478
"573","S4A01321_20160623_104957.wav","SokoM","NonCore","Wet","H2",0.045198831,0.561998925211426
"574","S4A01321_20160624_103606.wav","MaPkN","NonCore","Wet","H2",0.047096157,0.585590136514562
"575","S4A01321_20160624_132913.wav","SokoM","NonCore","Wet","H2",0.048385491,0.601621620210203
"576","S4A01321_20160707_091913.wav","FanL","Core","Wet","H2",0.040314112,0.501262690064995
"577","S4A01321_20160707_124108.wav","Bros","NonCore","Wet","H2",0.050016214,0.62189790950887
"578","S4A01321_20160707_133329.wav","MaPkM","NonCore","Wet","H2",0.050534596,0.628343432997054
"579","S4A01321_20160707_134347.wav","MaPkS","NonCore","Wet","H2",0.047556791,0.591317625637363
"580","S4A01321_20160724_114806.wav","Bros","NonCore","Wet","H2",0.063455737,0.789003945533435
"581","S4A01321_20160724_132942.wav","TsLk","Core","Wet","H2",0.014509548,0.180410647817498
"582","S4A01321_20160724_134145.wav","PkHi","Core","Wet","H2",0.039787328,0.494712696729579
"583","S4A01321_20160724_141736.wav","FLSP","NonCore","Wet","H2",0.038404466,0.477518292792103
"584","S4A01321_20160724_142812.wav","ShPk","NonCore","Wet","H2",0.0248183,0.308588908540018
"585","S4A01321_20160724_144406.wav","ChSh","NonCore","Wet","H2",0.004411481,0.0548520288188566
"586","S4A01321_20160724_151120.wav","SokoM","NonCore","Wet","H2",0.045674761,0.567916603668108
"587","S4A01321_20160724_152718.wav","ShipL","NonCore","Wet","H2",0.017875237,0.222259376175006
"588","S4A01321_20160725_091034.wav","TsLk","Core","Wet","H2",0.057933903,0.720345869549215
"589","S4A01321_20160725_100630.wav","PkHi","Core","Wet","H2",0.042231197,0.525099583314268
"590","S4A01321_20160725_102428.wav","FanL","Core","Wet","H2",0.029074925,0.36151546929616
"591","S4A01321_20160725_104020.wav","FLSP","NonCore","Wet","H2",0.037658528,0.468243354812526
"592","S4A01321_20160725_105451.wav","ShPk","NonCore","Wet","H2",0.019004479,0.236300287770786
"593","S4A01321_20160725_111154.wav","ChSh","NonCore","Wet","H2",0.001221072,0.0151827190310689
"594","S4A01321_20160725_112621.wav","SokoN","NonCore","Wet","H2",0.013672329,0.17000072862807
"595","S4A01321_20160725_125427.wav","TaiO","Core","Wet","H2",0.050342984,0.625960943545997
"596","S4A01321_20160725_133713.wav","AirP","NonCore","Wet","H2",0.057661344,0.716956891080797
"597","S4A01321_20160725_135318.wav","MaPkS","NonCore","Wet","H2",0.056585017,0.703573920685477
"598","S4A01321_20160728_101347.wav","AirP","NonCore","Wet","H2",0.039941757,0.496632855505842
"599","S4A01321_20160728_103212.wav","MaPkS","NonCore","Wet","H2",0.057478848,0.714687749300219
"600","S4A01321_20160728_105729.wav","MaPkN","NonCore","Wet","H2",0.056020721,0.696557505913575
"601","S4A01321_20160728_133743.wav","ShPk","NonCore","Wet","H2",0.020091811,0.249820093523019
"602","S4A01321_20160728_135512.wav","ChSh","NonCore","Wet","H2",0.012338608,0.153417340253891
"603","S4A01321_20160728_141450.wav","SokoM","NonCore","Wet","H2",0.040847037,0.507889040140692
"604","S4A01321_20160728_144634.wav","PkHi","Core","Wet","H2",0.040385937,0.50215575680832
"605","S4A01321_20160729_132938.wav","TaiO","Core","Wet","H2",0.053078491,0.659974035475483
"606","S4A01321_20160729_135000.wav","AirP","NonCore","Wet","H2",0.042452608,0.527852591329674
"607","S4A01321_20160729_140712.wav","MaPkS","NonCore","Wet","H2",0.056863443,0.707035848998422
"608","S4A01321_20160729_142935.wav","MaPkN","NonCore","Wet","H2",0.07748166,0.963401235832784
"609","S4A01321_20160729_143926.wav","MaPkM","NonCore","Wet","H2",0.042446741,0.527779641485148
"610","S4A01321_20160729_150950.wav","Bros","NonCore","Wet","H2",0.062429952,0.776249410631902
"611","S4A01321_20160730_100537.wav","FanL","Core","Wet","H2",0.030769158,0.382581437242493
"612","S4A01321_20160730_101831.wav","FLSP","NonCore","Wet","H2",0.024851459,0.309001205096119
"613","S4A01321_20160730_102951.wav","ShPk","NonCore","Wet","H2",0.034901336,0.433960633195201
"614","S4A01321_20160730_111303.wav","SokoM","NonCore","Wet","H2",0.041445805,0.515334077213687
"615","S4A01321_20160730_112933.wav","ShipL","NonCore","Wet","H2",0.031920098,0.396892140167152
"616","S4A01321_20160730_130411.wav","TsLk","Core","Wet","H2",0.033115631,0.411757309159128
"617","S4A01321_20160730_132820.wav","TaiO","Core","Wet","H2",0.04691104,0.583288405413632
"618","S4A01321_20160806_100118.wav","AirP","NonCore","Wet","H2",0.063558504,0.790281742818662
"619","S4A01321_20160806_102707.wav","MaPkS","NonCore","Wet","H2",0.072682979,0.903734790821574
"620","S4A01321_20160806_105702.wav","MaPkN","NonCore","Wet","H2",0.074266317,0.923421898531205
"621","S4A01321_20160806_110722.wav","MaPkM","NonCore","Wet","H2",0.06346458,0.789113898742085
"622","S4A01321_20160806_123314.wav","TsLk","Core","Wet","H2",0.04923994,0.61224577594662
"623","S4A01321_20160806_125049.wav","PkHi","Core","Wet","H2",0.042572058,0.529337823804304
"624","S4A01321_20160806_132910.wav","FanL","Core","Wet","H2",0.040236286,0.500295007331043
"625","S4A01321_20160806_134034.wav","FLSP","NonCore","Wet","H2",0.060451011,0.751643404448759
"626","S4A01321_20160806_135037.wav","ShPk","NonCore","Wet","H2",0.062650071,0.778986354014766
"627","S4A01321_20160806_140407.wav","ChSh","NonCore","Wet","H2",0.015544302,0.193276702602371
"628","S4A01321_20160806_142735.wav","SokoM","NonCore","Wet","H2",0.037057048,0.460764596931904
"629","S4A01321_20160806_144025.wav","ShipL","NonCore","Wet","H2",0.033026832,0.410653188953899
"630","S4A01321_20160807_101629.wav","ShPk","NonCore","Wet","H2",0.036309314,0.451467327621022
"631","S4A01321_20160807_105916.wav","SokoN","NonCore","Wet","H2",0.022340437,0.277779343070921
"632","S4A01321_20160807_111119.wav","SokoM","NonCore","Wet","H2",0.040853041,0.507963693433097
"633","S4A01321_20160807_112441.wav","ShipL","NonCore","Wet","H2",0.023732495,0.295088089392966
"634","S4A01321_20160807_114128.wav","FanL","Core","Wet","H2",0.043654924,0.5428020996425
"635","S4A01321_20160807_120830.wav","TsLk","Core","Wet","H2",0.057177203,0.710937117656772
"636","S4A01321_20160807_121841.wav","TaiO","Core","Wet","H2",0.04736028,0.588874222382261
"637","S4A01321_20160807_125121.wav","AirP","NonCore","Wet","H2",0.047261273,0.587643176659233
"638","S4A01321_20160807_130539.wav","MaPkS","NonCore","Wet","H2",0.061710759,0.767307018006314
"639","S4A01321_20160807_133732.wav","MaPkM","NonCore","Wet","H2",0.048124807,0.598380294614419
"640","S4A01321_20160820_100140.wav","FanL","Core","Wet","H2",0.042409057,0.527311081413369
"641","S4A01321_20160820_102718.wav","ShPk","NonCore","Wet","H2",0.063985105,0.795586068133936
"642","S4A01321_20160820_104245.wav","ChSh","NonCore","Wet","H2",0.06800109,0.845520528909376
"643","S4A01321_20160820_130028.wav","TsLk","Core","Wet","H2",0.052584314,0.653829475168952
"644","S4A01321_20160820_131501.wav","TaiO","Core","Wet","H2",0.049704455,0.61802152113668
"645","S4A01321_20160820_135217.wav","MaPkS","NonCore","Wet","H2",0.064081393,0.796783306011853
"646","S4A01321_20160820_141510.wav","MaPkN","NonCore","Wet","H2",0.040966668,0.509376523155949
"647","S4A01321_20160820_142321.wav","MaPkM","NonCore","Wet","H2",0.058681891,0.729646297077331
"648","S4A01321_20160822_094418.wav","FLSP","NonCore","Wet","H2",0.048131344,0.598461575189443
"649","S4A01321_20160822_095841.wav","ShPk","NonCore","Wet","H2",0.063948756,0.795134107353523
"650","S4A01321_20160822_103031.wav","SokoN","NonCore","Wet","H2",0.051228181,0.636967417642647
"651","S4A01321_20160822_104120.wav","SokoM","NonCore","Wet","H2",0.046428027,0.577282657458267
"652","S4A01321_20160822_105303.wav","ShipL","NonCore","Wet","H2",0.04414102,0.548846181392083
"653","S4A01321_20160822_110554.wav","FanL","Core","Wet","H2",0.060139145,0.747765685646475
"654","S4A01321_20160822_113157.wav","PkHi","Core","Wet","H2",0.048760729,0.60628730177835
"655","S4A01321_20160822_114608.wav","TsLk","Core","Wet","H2",0.05738425,0.713511524757439
"656","S4A01321_20160822_115924.wav","TaiO","Core","Wet","H2",0.080425116,0.999999950264296
"657","S4A01321_20160822_130347.wav","AirP","NonCore","Wet","H2",0.05008445,0.622746350891363
"658","S4A01321_20160822_131947.wav","MaPkS","NonCore","Wet","H2",0.066698994,0.829330363448634
"659","S4A01321_20160822_135038.wav","MaPkN","NonCore","Wet","H2",0.057546091,0.715523843794078
"660","S4A01321_20160822_135930.wav","MaPkM","NonCore","Wet","H2",0.04556632,0.566568256286096
"661","S4A01321_20160822_142550.wav","Bros","NonCore","Wet","H2",0.048265777,0.600133105179078
"662","S4A01321_20160823_092407.wav","AirP","NonCore","Wet","H2",0.073728313,0.916732396544761
"663","S4A01321_20160823_094002.wav","MaPkS","NonCore","Wet","H2",0.041740728,0.519001128005777
"664","S4A01321_20160823_100042.wav","MaPkM","NonCore","Wet","H2",0.049662779,0.617503324831844
"665","S4A01321_20160823_101050.wav","MaPkN","NonCore","Wet","H2",0.042899049,0.533403605739102
"666","S4A01321_20160823_113855.wav","TsLk","Core","Wet","H2",0.071872762,0.893660612505148
"667","S4A01321_20160823_115018.wav","PkHi","Core","Wet","H2",0.061204621,0.761013735509502
"668","S4A01321_20160823_120459.wav","FanL","Core","Wet","H2",0.041265453,0.513091593770702
"669","S4A01321_20160823_121656.wav","FLSP","NonCore","Wet","H2",0.048007957,0.596927390347692
"670","S4A01321_20160823_122910.wav","ShPk","NonCore","Wet","H2",0.044999457,0.559519923625852
"671","S4A01321_20160823_125543.wav","SokoN","NonCore","Wet","H2",0.036046399,0.448198261936072
"672","S4A01321_20160823_130654.wav","SokoM","NonCore","Wet","H2",0.04697881,0.584131052586555
"673","S4A01321_20160823_131927.wav","ShipL","NonCore","Wet","H2",0.034789399,0.432568816807485
"674","S4A01321_20160824_100930.wav","FanL","Core","Wet","H2",0.055809899,0.693936160741818
"675","S4A01321_20160824_103759.wav","ShPk","NonCore","Wet","H2",0.055892865,0.694967753856009
"676","S4A01321_20160824_105610.wav","ChSh","NonCore","Wet","H2",0.054612642,0.679049555661216
"677","S4A01321_20160824_110656.wav","SokoN","NonCore","Wet","H2",0.070912176,0.881716757152492
"678","S4A01321_20160824_111703.wav","SokoM","NonCore","Wet","H2",0.056858188,0.70697050871668
"679","S4A01321_20160824_112853.wav","ShipL","NonCore","Wet","H2",0.05891259,0.732514791398508
"680","S4A01321_20160824_115513.wav","PkHi","Core","Wet","H2",0.036572175,0.454735721873962
"681","S4A01321_20160824_122927.wav","TaiO","Core","Wet","H2",0.037077165,0.461014730223592
"682","S4A01321_20160824_131150.wav","AirP","NonCore","Wet","H2",0.06218271,0.773175221870978
"683","S4A01321_20160824_135200.wav","MaPkN","NonCore","Wet","H2",0.078736667,0.979005900146621
"684","S4A01321_20160824_140617.wav","MaPkM","NonCore","Wet","H2",0.059271251,0.73697435577342
"685","S4A01321_20160825_092629.wav","PkHi","Core","Wet","H2",0.047027495,0.584736398279542
"686","S4A01321_20160825_095050.wav","FanL","Core","Wet","H2",0.047435454,0.589808930344151
"687","S4A01321_20160825_100420.wav","FLSP","NonCore","Wet","H2",0.051443742,0.639647687190271
"688","S4A01321_20160825_103006.wav","ShPk","NonCore","Wet","H2",0.055462766,0.689619934667179
"689","S4A01321_20160825_105617.wav","ChSh","NonCore","Wet","H2",0.039897383,0.496081112468343
"690","S4A01321_20160825_110808.wav","SokoN","NonCore","Wet","H2",0.057555234,0.715637527180562
"691","S4A01321_20160825_111824.wav","SokoM","NonCore","Wet","H2",0.055397691,0.68881079692514
"692","S4A01321_20160825_113059.wav","ShipL","NonCore","Wet","H2",0.062011524,0.771046707794778
"693","S4A01321_20160825_131544.wav","TaiO","Core","Wet","H2",0.04393178,0.546244506691442
"694","S4A01321_20160826_092218.wav","AirP","NonCore","Wet","H2",0.036776895,0.457281195228555
"695","S4A01321_20160826_094705.wav","MaPkS","NonCore","Wet","H2",0.067500325,0.839294053897588
"696","S4A01321_20160826_101113.wav","MaPkN","NonCore","Wet","H2",0.056019983,0.696548329676101
"697","S4A01321_20160826_101932.wav","MaPkM","NonCore","Wet","H2",0.03071977,0.381967350499446
"698","S4A01321_20160826_104705.wav","Bros","NonCore","Wet","H2",0.061642893,0.766463177176484
"699","S4A01321_20160826_114224.wav","TaiO","Core","Wet","H2",0.019852473,0.24684418251412
"700","S4A01321_20160826_121907.wav","TsLk","Core","Wet","H2",0.039039849,0.485418598069857
"701","S4A01321_20160826_125641.wav","FanL","Core","Wet","H2",0.052925323,0.658069555880053
"702","S4A01321_20160826_132202.wav","ShPk","NonCore","Wet","H2",0.038210053,0.475100975913993
"703","S4A01321_20160826_133825.wav","ChSh","NonCore","Wet","H2",0.01325823,0.164851852257106
"704","S4A01321_20160826_134912.wav","SokoN","NonCore","Wet","H2",0.039387418,0.489740245336283
"705","S4A01321_20160826_140009.wav","SokoM","NonCore","Wet","H2",0.049513203,0.615643507899025
"706","S4A01321_20160826_141343.wav","ShipL","NonCore","Wet","H2",0.034305836,0.426556230192756
"707","S4A01321_20160918_104230.wav","FLSP","NonCore","Wet","H2",0.043735372,0.543802384130729
"708","S4A01321_20160918_105515.wav","ShPk","NonCore","Wet","H2",0.042608874,0.529795591228213
"709","S4A01321_20160918_111258.wav","ChSh","NonCore","Wet","H2",0.04307328,0.535569981120326
"710","S4A01321_20160918_112315.wav","SokoN","NonCore","Wet","H2",0.04799221,0.596731593313134
"711","S4A01321_20160918_113417.wav","SokoM","NonCore","Wet","H2",0.039093354,0.486083875286726
"712","S4A01321_20160918_114727.wav","ShipL","NonCore","Wet","H2",0.05095698,0.633595324445895
"713","S4A01321_20160918_122340.wav","TaiO","Core","Wet","H2",0.041979571,0.521970884221248
"714","S4A01321_20160918_124723.wav","AirP","NonCore","Wet","H2",0.041517989,0.516231607736488
"715","S4A01321_20160918_133036.wav","MaPkN","NonCore","Wet","H2",0.063733022,0.792451686736681
"716","S4A01321_20161203_103214.wav","FLSP","NonCore","Dry","H2",0.029354187,0.364987792371339
"717","S4A01321_20161203_104601.wav","ShPk","NonCore","Dry","H2",0.03737129,0.464671858742642
"718","S4A01321_20161203_111552.wav","SokoN","NonCore","Dry","H2",0.048971252,0.608904929206198
"719","S4A01321_20161203_112710.wav","SokoM","NonCore","Dry","H2",0.038475183,0.478397582745292
"720","S4A01321_20161203_114005.wav","ShipL","NonCore","Dry","H2",0.048607796,0.604385744155557
"721","S4A01321_20161203_130653.wav","MaPkS","NonCore","Dry","H2",0.055673932,0.69224555710952
"722","S4A01321_20161203_132804.wav","MaPkM","NonCore","Dry","H2",0.066645293,0.828662649182245
"723","S4A01321_20161205_095620.wav","AirP","NonCore","Dry","H2",0.072041171,0.895754597568521
"724","S4A01321_20161205_101420.wav","MaPkS","NonCore","Dry","H2",0.047140351,0.586139641445359
"725","S4A01321_20161205_103900.wav","MaPkN","NonCore","Dry","H2",0.04995817,0.621176194701357
"726","S4A01321_20161205_104822.wav","MaPkM","NonCore","Dry","H2",0.051741228,0.643346606134999
"727","S4A01321_20161205_122757.wav","TsLk","Core","Dry","H2",0.038500291,0.478709773762228
"728","S4A01321_20161205_130942.wav","FanL","Core","Dry","H2",0.037336773,0.464242676914874
"729","S4A01321_20161205_132841.wav","FLSP","NonCore","Dry","H2",0.029393039,0.365470875268821
"730","S4A01321_20161205_135608.wav","ChSh","NonCore","Dry","H2",0.039174757,0.487096034174397
"731","S4A01321_20161205_141310.wav","SokoM","NonCore","Dry","H2",0.039770224,0.49450002685728
"732","S4A01321_20161208_102011.wav","FanL","Core","Dry","H2",0.03942109,0.490158920496482
"733","S4A01321_20161208_103409.wav","FLSP","NonCore","Dry","H2",0.044426259,0.55239282204366
"734","S4A01321_20161208_104620.wav","ShPk","NonCore","Dry","H2",0.039495184,0.491080199818166
"735","S4A01321_20161208_110353.wav","ChSh","NonCore","Dry","H2",0.047591476,0.591748896364718
"736","S4A01321_20161208_112028.wav","SokoM","NonCore","Dry","H2",0.039414433,0.490076147850323
"737","S4A01321_20161208_113240.wav","ShipL","NonCore","Dry","H2",0.043092132,0.535804385495477
"738","S4A01321_20170217_100442.wav","FLSP","NonCore","Dry","H2",0.049012912,0.609422926568217
"739","S4A01321_20170217_101536.wav","ShPk","NonCore","Dry","H2",0.026319469,0.327254332974573
"740","S4A01321_20170217_102854.wav","ChSh","NonCore","Dry","H2",0.029615801,0.368240681518411
"741","S4A01321_20170217_102854.wav","ChSh","NonCore","Dry","H2",0.029615801,0.368240681518411
"742","S4A01321_20170217_102854.wav","ChSh","NonCore","Dry","H2",0.029087093,0.361666765309147
"743","S4A01321_20170217_102854.wav","ChSh","NonCore","Dry","H2",0.029087093,0.361666765309147
"744","S4A01321_20170217_103958.wav","SokoM","NonCore","Dry","H2",0.038344663,0.476774706708551
"745","S4A01321_20170217_110004.wav","ShipL","NonCore","Dry","H2",0.044761899,0.556566145005441
"746","S4A01321_20170217_113426.wav","PkHi","Core","Dry","H2",0.03870462,0.48125038545171
"747","S4A01321_20170217_114627.wav","TsLk","Core","Dry","H2",0.03497664,0.434896957567486
"748","S4A01321_20170217_120858.wav","TaiO","Core","Dry","H2",0.052508961,0.652892541534287
"749","S4A01321_20170217_124348.wav","MaPkS","NonCore","Dry","H2",0.051328991,0.638220881734463
"750","S4A01321_20170218_092547.wav","AirP","NonCore","Dry","H2",0.078118746,0.971322716086715
"751","S4A01321_20170218_094332.wav","MaPkS","NonCore","Dry","H2",0.043202375,0.537175138812351
"752","S4A01321_20170218_100440.wav","MaPkN","NonCore","Dry","H2",0.02054756,0.25548684291674
"753","S4A01321_20170218_101402.wav","MaPkM","NonCore","Dry","H2",0.059944546,0.745346056058107
"754","S4A01321_20170218_114759.wav","TaiO","Core","Dry","H2",0.043753149,0.544023422035304
"755","S4A01321_20170218_115816.wav","TsLk","Core","Dry","H2",0.037496587,0.466229792383275
"756","S4A01321_20170218_120926.wav","PkHi","Core","Dry","H2",0.03103385,0.385872598014153
"757","S4A01321_20170218_123420.wav","FanL","Core","Dry","H2",0.040325846,0.501408589754047
"758","S4A01321_20170218_124657.wav","FLSP","NonCore","Dry","H2",0.016923557,0.210426257368345
"759","S4A01321_20170218_125741.wav","SokoN","NonCore","Dry","H2",0.010954956,0.136213113514782
"760","S4A01321_20170218_131429.wav","ChSh","NonCore","Dry","H2",0.018471894,0.229678165229968
"761","S4A01321_20170405_091626.wav","FanL","Core","Dry","H2",0.045834267,0.569899889487265
"762","S4A01321_20170405_092840.wav","FLSP","NonCore","Dry","H2",0.024891345,0.309497144673207
"763","S4A01321_20170405_093915.wav","ShPk","NonCore","Dry","H2",0.027912924,0.347067234714726
"764","S4A01321_20170405_095506.wav","ChSh","NonCore","Dry","H2",0.02292915,0.285099357016813
"765","S4A01321_20170405_101035.wav","SokoM","NonCore","Dry","H2",0.031181579,0.387709449485434
"766","S4A01321_20170405_102300.wav","ShipL","NonCore","Dry","H2",0.042707786,0.53102545572826
"767","S4A01321_20170405_112525.wav","TsLk","Core","Dry","H2",0.035204428,0.437729256729738
"768","S4A01321_20170405_115310.wav","AirP","NonCore","Dry","H2",0.021808651,0.27116715523707
"769","S4A01321_20170405_120744.wav","MaPkS","NonCore","Dry","H2",0.043704353,0.543416696176518
"770","S4A01321_20170405_122636.wav","MaPkN","NonCore","Dry","H2",0.051144697,0.635929383754727
"771","S4A01321_20170405_123530.wav","Bros","NonCore","Dry","H2",0.062417504,0.776094633119602
"772","S4A01321_20170405_130221.wav","MaPkS","NonCore","Dry","H2",0.035049172,0.435798815096577
"773","S4A01321_20170406_091540.wav","Bros","NonCore","Dry","H2",0.022632037,0.281405075926526
"774","S4A01321_20170406_093251.wav","MaPkS","NonCore","Dry","H2",0.041045467,0.510356304100013
"775","S4A01321_20170406_095256.wav","MaPkN","NonCore","Dry","H2",0.004545969,0.0565242426744281
"776","S4A01321_20170406_100650.wav","MaPkM","NonCore","Dry","H2",0.02653275,0.329906253170651
"777","S4A01321_20170406_103718.wav","TaiO","Core","Dry","H2",0.029467661,0.366398719703496
"778","S4A01321_20170406_104721.wav","TsLk","Core","Dry","H2",0.034242628,0.425770306590777
"779","S4A01321_20170406_105938.wav","PkHi","Core","Dry","H2",0.027505518,0.34200157861126
"780","S4A01321_20170406_113807.wav","FanL","Core","Dry","H2",0.029724881,0.369596974179212
"781","S4A01321_20170406_115056.wav","FLSP","NonCore","Dry","H2",0.035757012,0.444600045358962
"782","S4A01321_20170406_120133.wav","ShPk","NonCore","Dry","H2",0.026560177,0.330247278462252
"783","S4A01321_20170406_123244.wav","SokoM","NonCore","Dry","H2",0.025723922,0.319849345577601
"784","S4A01321_20170407_091414.wav","PkHi","Core","Dry","H2",0.028521891,0.354639085400183
"785","S4A01321_20170407_100011.wav","ShPk","NonCore","Dry","H2",0.012841165,0.159666096861279
"786","S4A01321_20170407_103337.wav","SokoM","NonCore","Dry","H2",0.054723241,0.680424735455788
"787","S4A01321_20170407_104740.wav","ShipL","NonCore","Dry","H2",0.032080776,0.398889998547717
"788","S4A01321_20170407_114510.wav","TsLk","Core","Dry","H2",0.033222346,0.413084195584663
"789","S4A01321_20170407_115555.wav","TaiO","Core","Dry","H2",0.026220614,0.326025177208315
"790","S4A01321_20170407_121422.wav","AirP","NonCore","Dry","H2",0.037462138,0.465801456062484
"791","S4A01321_20170407_125208.wav","MaPkN","NonCore","Dry","H2",0.070104724,0.871676958641778
"792","S4A01321_20170410_092324.wav","AirP","NonCore","Dry","H2",0.056619998,0.704008871854963
"793","S4A01321_20170410_093729.wav","MaPkS","NonCore","Dry","H2",0.038394056,0.477388855621229
"794","S4A01321_20170410_095618.wav","MaPkN","NonCore","Dry","H2",0.054368366,0.676012245925154
"795","S4A01321_20170410_110826.wav","PkHi","Core","Dry","H2",0.034123501,0.424289090274282
"796","S4A01321_20170410_112234.wav","FanL","Core","Dry","H2",0.029394549,0.365489650497258
"797","S4A01321_20170410_113539.wav","FLSP","NonCore","Dry","H2",0.035071714,0.436079100659097
"798","S4A01321_20170410_114550.wav","ShPk","NonCore","Dry","H2",0.019450957,0.241851762235481
"799","S4A01321_20170410_115943.wav","ChSh","NonCore","Dry","H2",0.018358069,0.228262873589744
"800","S4A01321_20170410_121630.wav","SokoM","NonCore","Dry","H2",0.046001845,0.571983541958035
"801","S4A01321_20170410_123301.wav","ShipL","NonCore","Dry","H2",0.013407305,0.16670543979294
"802","S4A01321_20170415_090324.wav","FanL","Core","Dry","H2",0.049743613,0.618508408815554
"803","S4A01321_20170415_092019.wav","FLSP","NonCore","Dry","H2",0.04550553,0.565812397917467
"804","S4A01321_20170415_094219.wav","ShPk","NonCore","Dry","H2",0.034860169,0.433448765758758
"805","S4A01321_20170415_100002.wav","ChSh","NonCore","Dry","H2",0.064547815,0.802582762699017
"806","S4A01321_20170415_101728.wav","SokoM","NonCore","Dry","H2",0.040197086,0.499807597427271
"807","S4A01321_20170415_103159.wav","ShipL","NonCore","Dry","H2",0.074654623,0.928250066645844
"808","S4A01321_20170415_110804.wav","PkHi","Core","Dry","H2",0.02799669,0.34810877496981
"809","S4A01321_20170415_112019.wav","TsLk","Core","Dry","H2",0.041651607,0.517893004076338
"810","S4A01321_20170415_114239.wav","TaiO","Core","Dry","H2",0.034249387,0.425854347497399
"811","S4A01321_20170415_120027.wav","AirP","NonCore","Dry","H2",0.045740385,0.568732567635585
"812","S4A01321_20170415_121606.wav","MaPkS","NonCore","Dry","H2",0.046718824,0.5808984058712
"813","S4A01321_20170415_123639.wav","MaPkN","NonCore","Dry","H2",0.074039125,0.920597009988919
"814","S4A01321_20170415_124636.wav","MaPkM","NonCore","Dry","H2",0.06329905,0.787055710952001
"815","S4A01321_20170415_131503.wav","Bros","NonCore","Dry","H2",0.053703107,0.66774046467074
"816","S4A01321_20170416_092031.wav","AirP","NonCore","Dry","H2",0.071977456,0.894962369966001
"817","S4A01321_20170416_095453.wav","MaPkN","NonCore","Dry","H2",0.026980354,0.335471728236153
"818","S4A01321_20170416_100540.wav","MaPkM","NonCore","Dry","H2",0.059903727,0.744838515627953
"819","S4A01321_20170416_104150.wav","TaiO","Core","Dry","H2",0.048911317,0.608159701844399
"820","S4A01321_20170416_105720.wav","TsLk","Core","Dry","H2",0.05769496,0.717374869941133
"821","S4A01321_20170416_110927.wav","PkHi","Core","Dry","H2",0.042992799,0.534569286312535
"822","S4A01321_20170416_112733.wav","FanL","Core","Dry","H2",0.04599745,0.571928894852752
"823","S4A01321_20170416_114015.wav","FLSP","NonCore","Dry","H2",0.043127129,0.53623953560778
"824","S4A01321_20170416_115033.wav","ShPk","NonCore","Dry","H2",0.033119775,0.411808835348956
"825","S4A01321_20170416_120538.wav","ChSh","NonCore","Dry","H2",0.047563895,0.591405956248495
"826","S4A01321_20170416_122015.wav","SokoM","NonCore","Dry","H2",0.041626527,0.517581161209334
